Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,ArrDelay,DepDelay,Origin,Dest,Distance,depdelayC
2007,11,9,5,846,1015,EV,4855,-16,-3,ATL,ICT,781,0
2007,11,22,4,840,1000,EV,4864,-5,-1,ATL,LEX,303,0
2007,11,3,6,1445,1614,F9,145,-11,-8,IAH,DEN,861,0
2007,11,14,3,2140,2258,F9,308,22,9,DEN,GEG,836,0
2007,11,16,5,645,1108,F9,616,-5,-1,DEN,IND,977,0
2007,11,19,1,1850,2019,F9,577,-14,-9,DEN,SLC,391,0
2007,11,21,3,1422,1523,F9,135,5,0,DFW,DEN,641,0
2007,11,28,3,1127,1442,F9,226,27,35,SMF,DEN,910,1
2007,11,28,3,625,740,F9,211,12,-8,AUS,DEN,775,0
2007,11,29,4,2040,2336,F9,282,-25,-11,DEN,STL,770,0
2007,11,1,4,2005,2125,FL,687,7,5,ATL,ICT,781,0
2007,11,2,5,1046,1135,FL,562,-8,-5,ATL,BMI,533,0
2007,11,3,6,1900,2050,FL,40,12,-4,ATL,LAX,1946,0
2007,11,5,1,1704,1925,FL,410,4,12,MCO,IND,828,0
2007,11,7,3,1051,1200,FL,940,-13,-4,JAX,ATL,270,0
2007,11,9,5,1114,1357,FL,660,16,20,HPN,PBI,1057,1
2007,11,10,6,1817,2034,FL,410,8,-1,MCO,IND,828,0
2007,11,11,7,1801,1932,FL,862,6,-7,MCO,ATL,403,0
2007,11,14,3,1220,1400,FL,202,-6,1,CAK,ATL,528,0
2007,11,17,6,1620,1922,FL,116,2,4,DFW,ATL,732,0
2007,11,17,6,610,934,FL,851,-9,-2,MSP,ATL,906,0
2007,11,19,1,1809,2100,FL,375,182,171,RSW,HPN,1102,1
2007,11,20,2,1011,1157,FL,905,5,17,PHF,ATL,508,1
2007,11,24,6,1600,1724,FL,696,-6,-6,BWI,DAY,406,0
2007,11,24,6,1805,2050,FL,896,-30,-4,MCO,LGA,950,0
2007,11,25,7,2230,510,FL,770,47,42,LAS,ATL,1747,1
2007,11,26,1,805,1030,FL,920,1,-1,BWI,PBI,883,0
2007,11,29,4,1104,1333,FL,396,-14,-7,RSW,IND,946,0
2007,11,30,5,600,707,FL,321,-16,-6,CLT,ATL,227,0
2007,11,21,3,845,1220,HA,1,7,-5,LAX,HNL,2556,0
2007,11,1,4,1040,1345,HA,7,255,-4,LAS,HNL,2762,0
2007,11,16,5,1550,2315,HA,30,-27,-6,OGG,SEA,2640,0
2007,11,20,2,1700,1737,HA,239,-4,1,HNL,LIH,102,0
2007,11,6,2,1450,1541,HA,260,4,0,HNL,ITO,216,0
2007,11,28,3,1845,1919,HA,549,0,1,OGG,HNL,100,0
2007,11,10,6,1900,1929,HA,552,-3,-7,LIH,HNL,102,0
2007,11,29,4,1245,1354,MQ,3005,-12,-4,LAX,SBP,155,0
2007,11,20,2,1855,1957,MQ,3007,-16,-5,LAX,SBP,155,0
2007,11,22,4,1855,1957,MQ,3007,-6,0,LAX,SBP,155,0
2007,11,11,7,1857,2010,MQ,3050,2,-1,FAT,LAX,209,0
2007,11,15,4,630,755,MQ,3134,-2,-2,SAN,SJC,417,0
2007,11,17,6,1245,1405,MQ,3157,10,-3,SJC,SNA,342,0
2007,11,11,7,1126,1220,MQ,3212,-20,-5,SPS,DFW,113,0
2007,11,6,2,849,945,MQ,3220,-16,-4,TYR,DFW,103,0
2007,11,25,7,1320,1505,MQ,3225,13,24,DFW,LFT,351,1
2007,11,7,3,1935,2036,MQ,3347,-4,-1,DFW,LAW,140,0
2007,11,7,3,1550,1715,MQ,3404,4,-5,BTR,DFW,383,0
2007,11,8,4,1510,1635,MQ,3453,-10,0,DFW,LRD,394,0
2007,11,29,4,1350,1450,MQ,3502,-16,-6,SJT,DFW,228,0
2007,11,8,4,1910,2110,MQ,3513,0,-3,DFW,CID,685,0
2007,11,4,7,1310,1415,MQ,3522,-8,3,FSM,DFW,228,0
2007,11,5,1,825,930,MQ,3556,-4,1,AMA,DFW,313,0
2007,11,26,1,2045,2145,MQ,3653,25,32,DFW,FSM,228,1
2007,11,17,6,1240,1510,MQ,3676,-13,-5,MSN,DFW,821,0
2007,11,11,7,1825,2040,MQ,3734,-14,-10,VPS,DFW,626,0
2007,11,20,2,645,825,MQ,3780,-10,-4,FWA,DFW,859,0
2007,11,27,2,1125,1245,MQ,3875,-5,-5,DFW,CRP,354,0
2007,11,5,1,1320,1455,MQ,3941,5,2,SGF,ORD,438,0
2007,11,2,5,1050,1235,MQ,3959,-2,9,LIT,ORD,552,0
2007,11,26,1,1425,1540,MQ,3994,60,62,RST,ORD,268,1
2007,11,3,6,2120,2205,MQ,4053,2,0,ORD,DBQ,147,0
2007,11,23,5,1210,1425,MQ,4131,-8,0,ORD,CLE,316,0
2007,11,10,6,1255,1350,MQ,4254,4,7,DBQ,ORD,147,0
2007,11,20,2,915,929,MQ,4289,25,-3,CVG,ORD,264,0
2007,11,1,4,1020,1315,MQ,4326,-1,-6,ORD,BWI,622,0
2007,11,8,4,900,1000,MQ,4373,-3,-4,CMI,ORD,135,0
2007,11,28,3,1715,1830,MQ,4389,-9,1,ORD,RST,268,0
2007,11,1,4,1930,2040,MQ,4445,-8,0,ATL,ORD,606,0
2007,11,10,6,959,1130,MQ,4482,-29,-2,HPN,ORD,738,0
2007,11,27,2,1325,1459,MQ,4484,9,-5,BNA,ORD,409,0
2007,11,7,3,1845,2045,MQ,4549,17,47,RDU,JFK,426,1
2007,11,15,4,1955,2205,MQ,4559,122,129,BOS,CMH,640,1
2007,11,29,4,725,830,MQ,4640,-5,-8,DCA,RDU,227,0
2007,11,20,2,1020,1200,MQ,4663,36,31,RDU,BDL,532,1
2007,11,17,6,1250,1420,MQ,4710,8,-1,RDU,JFK,426,0
2007,11,3,6,2200,2345,MQ,4721,-17,-5,JFK,RDU,426,0
2007,11,11,7,830,1010,MQ,4871,-10,-5,LGA,PIT,335,0
2007,11,8,4,1010,1145,MQ,4889,-4,-5,CLE,LGA,418,0
2007,11,7,3,1035,1245,MQ,4914,-8,-8,LGA,CVG,585,0
2007,11,24,6,902,1040,NW,127,-16,0,ORD,MSP,334,0
2007,11,6,2,1631,1805,NW,137,37,47,ORD,MSP,334,1
2007,11,15,4,900,1412,NW,158,-6,-5,SEA,MSP,1399,0
2007,11,25,7,1515,2029,NW,164,0,12,SEA,MSP,1399,0
2007,11,11,7,1210,1751,NW,198,-20,-4,SJC,MSP,1576,0
2007,11,21,3,1435,1552,NW,201,0,-1,MEM,BTR,319,0
2007,11,1,4,854,1016,NW,238,9,-2,DTW,DCA,405,0
2007,11,28,3,1857,1941,NW,279,-5,-9,FNT,DTW,56,0
2007,11,18,7,1924,2114,NW,330,65,41,DTW,LGA,501,1
2007,11,27,2,1440,1706,NW,404,-5,-1,DFW,MSP,852,0
2007,11,25,7,1825,2031,NW,459,-13,3,MEM,MSP,700,0
2007,11,10,6,1529,1809,NW,485,3,-8,TPA,DTW,983,0
2007,11,29,4,1910,2318,NW,576,-17,-3,MSP,MCO,1310,0
2007,11,9,5,745,820,NW,619,6,-3,LAN,MSP,455,0
2007,11,12,1,1010,1350,NW,716,11,12,MSP,BOS,1124,0
2007,11,16,5,1010,1350,NW,716,6,-3,MSP,BOS,1124,0
2007,11,15,4,1335,1431,NW,749,144,134,DTW,MSP,528,1
2007,11,29,4,1420,1606,NW,932,-5,0,MEM,ORD,491,0
2007,11,1,4,916,1100,NW,933,-13,-4,MEM,IAH,469,0
2007,11,10,6,1333,1434,NW,969,-3,-4,DTW,PIT,201,0
2007,11,25,7,1339,1520,NW,1180,6,-4,DTW,BDL,548,0
2007,11,26,1,1120,1604,NW,1226,10,-3,DEN,DTW,1123,0
2007,11,24,6,1333,1555,NW,1246,-18,-14,ORD,DTW,235,0
2007,11,29,4,2103,2230,NW,1273,30,19,MSP,BZN,874,1
2007,11,2,5,1620,1821,NW,1437,2,-3,PVD,DTW,614,0
2007,11,10,6,900,1031,NW,1467,-1,-3,MSP,MOT,449,0
2007,11,2,5,1830,2004,NW,1569,1,1,MEM,OMA,538,0
2007,11,12,1,930,1106,NW,1633,2,-7,DCA,DTW,405,0
2007,11,6,2,1008,1150,NW,1692,-7,-4,DTW,RDU,501,0
2007,11,9,5,1152,1241,NW,1700,32,0,LAN,DTW,74,0
2007,11,2,5,1435,1610,9E,5717,-20,-4,MEM,MLI,442,0
2007,11,2,5,1625,1758,9E,5775,-16,-5,PFN,MEM,417,0
2007,11,3,6,1208,1255,9E,3711,-10,-4,DTW,DSM,534,0
2007,11,4,7,1717,1830,9E,5835,-15,-3,DTW,CMH,155,0
2007,11,5,1,1610,1802,9E,2958,18,1,GSO,DTW,460,0
2007,11,5,1,1325,1442,9E,5800,-12,-2,DTW,ELM,331,0
2007,11,8,4,800,1020,9E,4799,33,32,PHL,IND,587,1
2007,11,10,6,1635,1749,9E,5604,-22,-7,GFK,MSP,284,0
2007,11,13,2,1930,2055,9E,5778,-20,-5,MEM,PFN,417,0
2007,11,14,3,1920,2035,9E,5630,2,-3,MSP,MLI,274,0
2007,11,17,6,1330,1438,9E,2952,-7,-6,SBN,DTW,157,0
2007,11,17,6,740,759,9E,5956,-5,-5,CHA,MEM,271,0
2007,11,18,7,1910,2010,9E,5616,-4,-1,DAY,MSP,574,0
2007,11,19,1,1145,1259,9E,5859,-19,-4,CMH,DTW,155,0
2007,11,22,4,1517,1615,9E,3761,30,11,DTW,DSM,534,0
2007,11,23,5,1435,1555,9E,5936,-8,-3,MEM,MOB,317,0
2007,11,24,6,1710,1850,9E,4760,-18,-5,IND,RDU,489,0
2007,11,24,6,900,1220,9E,5682,9,-5,GTF,MSP,887,0
2007,11,25,7,820,1100,9E,2966,-12,0,BGR,DTW,750,0
2007,11,25,7,700,755,9E,5706,1,-2,JAX,MEM,576,0
2007,11,26,1,1227,1357,9E,2829,26,-2,DTW,SDF,306,0
2007,11,28,3,1911,2056,9E,2920,-6,-6,DTW,GSO,460,0
2007,11,28,3,930,1055,9E,5725,17,14,MEM,PNS,355,0
2007,11,10,6,1615,1930,AA,225,-25,-3,BOS,SAN,2588,0
2007,11,5,1,1035,1415,AA,253,-17,-4,LAX,OGG,2486,0
2007,11,29,4,1145,1610,AA,322,45,37,DFW,JFK,1391,1
2007,11,22,4,800,915,AA,359,2,-6,DFW,SNA,1205,0
2007,11,21,3,605,945,AA,416,2,0,SLC,DFW,988,0
2007,11,6,2,1840,1950,AA,427,28,37,AUS,LAX,1242,1
2007,11,1,4,1005,1320,AA,444,-22,-5,ORD,BOS,867,0
2007,11,19,1,1510,1825,AA,486,58,45,PHX,DFW,868,1
2007,11,2,5,810,1310,AA,488,-4,-7,LAX,DFW,1235,0
2007,11,22,4,925,1100,AA,508,-10,-8,DFW,RNO,1345,0
2007,11,30,5,635,1245,AA,562,-42,-5,SFO,ORD,1846,0
2007,11,19,1,1840,2025,AA,588,9,24,SJU,MIA,1045,1
2007,11,2,5,625,905,AA,616,-9,-5,COS,DFW,592,0
2007,11,5,1,650,1155,AA,668,-12,0,FAT,DFW,1313,0
2007,11,20,2,1040,1405,AA,725,77,55,BOS,LAX,2611,1
2007,11,30,5,600,740,AA,845,6,2,JAX,DFW,919,0
2007,11,1,4,1220,1500,AA,917,140,146,SJU,MIA,1045,1
2007,11,13,2,1345,1650,AA,923,-4,0,BNA,MIA,806,0
2007,11,6,2,1410,1629,AA,1001,9,7,DCA,DFW,1192,0
2007,11,22,4,535,855,AA,1047,-21,-6,BOS,MIA,1258,0
2007,11,29,4,935,1430,AA,1065,-10,-10,BOS,SJU,1674,0
2007,11,3,6,830,1110,AA,1168,2,-1,COS,DFW,592,0
2007,11,14,3,1205,1520,AA,1168,17,16,DFW,TPA,929,1
2007,11,20,2,600,800,AA,1185,-15,-4,BNA,DFW,631,0
2007,11,18,7,40,610,AA,1212,-13,8,SEA,DFW,1660,0
2007,11,11,7,1640,1820,AA,1255,-2,-1,MCI,DFW,460,0
2007,11,18,7,1810,2000,AA,1275,-4,8,DFW,OAK,1456,0
2007,11,1,4,950,1205,AA,1279,-1,-4,DCA,DFW,1192,0
2007,11,13,2,1900,2155,AA,1312,-2,-5,SJU,BDL,1666,0
2007,11,14,3,1235,1500,AA,1407,-3,-5,ORD,LAX,1745,0
2007,11,17,6,1100,1250,AA,1501,-9,-3,STL,DFW,551,0
2007,11,4,7,1945,2140,AA,1522,-9,-6,SJU,MCO,1189,0
2007,11,15,4,1235,1610,AA,1534,9,4,DFW,DTW,987,0
2007,11,22,4,1130,1615,AA,1570,0,2,PSP,DFW,1126,0
2007,11,25,7,1800,1920,AA,1665,33,4,SDF,DFW,733,0
2007,11,25,7,1405,1545,AA,1694,7,-2,DFW,BNA,631,0
2007,11,24,6,2040,2135,AA,1731,25,20,DFW,AUS,190,1
2007,11,16,5,2105,2330,AA,1832,46,37,MCO,LGA,950,1
2007,11,22,4,2315,635,AA,1842,-8,-6,LAS,MIA,2175,0
2007,11,7,3,755,1245,AA,1857,-13,-4,EWR,SJU,1608,0
2007,11,21,3,815,1005,AA,1895,-14,-5,MCO,DFW,984,0
2007,11,5,1,650,810,AA,1920,-19,-4,LAX,SFO,337,0
2007,11,18,7,600,855,AA,1921,-10,-1,EWR,MIA,1086,0
2007,11,3,6,1430,1935,AA,2012,-3,-3,RNO,DFW,1345,0
2007,11,15,4,600,925,AA,2028,1,-3,STL,LGA,887,0
2007,11,6,2,1345,1605,AA,2167,-10,-3,BWI,DFW,1217,0
2007,11,23,5,1330,1705,AA,2224,-12,-3,DFW,PBI,1103,0
2007,11,8,4,1445,1550,AA,2248,-6,1,DFW,IAH,224,0
2007,11,1,4,600,820,AA,2301,-11,-5,ORD,DFW,802,0
2007,11,30,5,1910,2100,AA,2489,-3,-1,DTW,DFW,987,0
2007,11,1,4,635,722,AQ,41,1,-4,ITO,HNL,216,0
2007,11,6,2,1510,1539,AQ,68,3,0,LIH,HNL,102,0
2007,11,9,5,1905,1934,AQ,228,23,18,LIH,HNL,102,1
2007,11,11,7,810,844,AQ,267,-9,-5,OGG,HNL,100,0
2007,11,1,4,1455,1820,AS,582,9,-2,SEA,DEN,1024,0
2007,11,5,1,1855,2119,AS,358,31,21,SEA,BUR,937,1
2007,11,6,2,1846,2145,AS,511,5,16,SAN,SEA,1050,1
2007,11,12,1,845,1703,AS,12,-11,10,SEA,BOS,2496,0
2007,11,21,3,600,744,AS,151,-13,0,ANC,OTZ,549,0
2007,11,22,4,1127,1415,AS,311,-2,-5,LGB,SEA,965,0
2007,11,25,7,1100,1302,AS,334,16,18,SEA,OAK,671,1
2007,11,27,2,1846,2145,AS,511,14,-1,SAN,SEA,1050,0
2007,11,10,6,850,1009,B6,1,2,-5,BUF,JFK,301,0
2007,11,10,6,920,1231,B6,353,-1,-2,JFK,BUR,2465,0
2007,11,11,7,1210,1510,B6,422,-2,-10,PBI,BOS,1197,0
2007,11,13,2,755,1125,B6,1061,-36,-4,JFK,AUS,1522,0
2007,11,16,5,1115,1350,B6,74,0,-8,PBI,JFK,1028,0
2007,11,17,6,1055,1336,B6,132,-22,-10,RSW,JFK,1074,0
2007,11,19,1,1120,1400,B6,674,57,55,MCO,ROC,1033,1
2007,11,22,4,2145,550,B6,216,-30,-10,LGB,JFK,2465,0
2007,11,23,5,1905,2214,B6,456,-24,-7,FLL,BOS,1237,0
2007,11,25,7,1900,2220,B6,29,8,25,JFK,TPA,1005,1
2007,11,26,1,2240,642,B6,498,-4,9,SEA,BOS,2496,0
2007,11,27,2,1830,2147,B6,195,10,24,JFK,LAS,2248,1
2007,11,27,2,2145,35,B6,383,63,70,LGA,FLL,1076,1
2007,11,29,4,845,1025,B6,1211,-17,-6,BOS,BUF,396,0
2007,11,29,4,1455,1751,B6,395,43,59,LGA,MCO,950,1
2007,11,2,5,2040,102,CO,1491,11,5,IAH,LGA,1416,0
2007,11,12,1,1148,1328,CO,1849,-5,-6,FLL,IAH,965,0
2007,11,29,4,645,825,CO,506,-3,-5,CMH,EWR,462,0
2007,11,11,7,1550,1805,CO,370,14,-4,EWR,MSP,1008,0
2007,11,21,3,1650,1845,CO,524,18,34,CLE,EWR,404,1
2007,11,23,5,1235,1825,CO,629,1,1,DEN,EWR,1605,0
2007,11,16,5,1300,1631,CO,1188,13,44,ORD,EWR,719,1
2007,11,20,2,1445,1712,CO,1631,-9,2,EWR,MCI,1092,0
2007,11,26,1,2122,2359,CO,667,8,11,SEA,ANC,1449,0
2007,11,28,3,630,921,CO,1892,5,1,EWR,MCO,938,0
2007,11,23,5,1355,1555,CO,1497,-8,-11,BOS,CLE,563,0
2007,11,5,1,1150,1440,CO,1135,2,-4,EWR,DFW,1372,0
2007,11,20,2,1900,2028,CO,1192,100,113,EWR,BOS,200,1
2007,11,21,3,1130,1429,CO,218,-5,-2,EWR,TPA,998,0
2007,11,22,4,1310,1600,CO,363,-24,-10,PBI,CLE,1020,0
2007,11,30,5,900,1146,CO,1165,-7,-7,EWR,ATL,745,0
2007,11,6,2,1145,1430,CO,1764,8,10,IAH,ORD,925,0
2007,11,11,7,1610,1709,CO,1602,-4,-1,AUS,IAH,140,0
2007,11,8,4,1010,1354,CO,1544,13,-1,IAH,CLE,1091,0
2007,11,18,7,2115,2220,CO,1479,3,-3,IAH,SAT,191,0
2007,11,1,4,1013,1215,DL,648,-4,-3,BNA,ATL,214,0
2007,11,2,5,1750,1926,DL,64,-4,-2,TPA,ATL,406,0
2007,11,2,5,1320,2055,DL,650,-10,-3,SFO,ATL,2139,0
2007,11,2,5,600,712,DL,923,0,-1,JAX,ATL,270,0
2007,11,3,6,745,1451,DL,918,-12,-3,SAN,ATL,1891,0
2007,11,3,6,1828,1957,DL,1234,-14,-8,RDU,ATL,356,0
2007,11,4,7,1315,2059,DL,1120,-34,-10,SEA,ATL,2182,0
2007,11,5,1,900,1750,DL,78,-4,1,SFO,JFK,2586,0
2007,11,5,1,1608,1842,DL,680,46,49,ATL,BOS,946,1
2007,11,5,1,2200,510,DL,1212,-5,-3,OGG,LAX,2486,0
2007,11,6,2,1240,1426,DL,1420,-14,-3,ATL,IAD,533,0
2007,11,8,4,1200,1731,DL,856,2,-4,PHX,ATL,1587,0
2007,11,8,4,1240,1415,DL,1221,-19,-8,IND,ATL,432,0
2007,11,9,5,1259,1536,DL,515,-9,-3,LGA,ATL,761,0
2007,11,9,5,1155,1322,DL,1513,-9,-9,DEN,SLC,391,0
2007,11,9,5,1757,2010,DL,1652,-9,-5,MCO,CVG,756,0
2007,11,9,5,2030,2144,DL,1969,-8,-2,LGA,DCA,214,0
2007,11,10,6,1530,1805,DL,599,-16,-5,EWR,ATL,745,0
2007,11,12,1,1320,1620,DL,910,-10,-3,IAH,ATL,689,0
2007,11,12,1,1110,1238,DL,1217,-13,-5,ATL,DFW,732,0
2007,11,13,2,1600,1717,DL,1745,-9,-2,ATL,MCI,692,0
2007,11,13,2,1510,1715,DL,1813,5,12,CVG,TPA,773,0
2007,11,14,3,2115,2256,DL,709,-6,-7,ATL,LAS,1747,0
2007,11,14,3,1340,1514,DL,745,58,62,CVG,ATL,373,1
2007,11,15,4,939,1237,DL,1434,-15,-5,MCI,ATL,692,0
2007,11,16,5,1505,1610,DL,671,4,-2,ATL,SAV,215,0
2007,12,2,7,1010,1020,WN,1866,10,18,PHX,LAS,256,1
2007,12,3,1,1600,1715,WN,1168,5,-2,LAX,OAK,337,0
2007,12,3,1,655,840,WN,1574,43,47,ORF,JAX,543,1
2007,12,3,1,915,1050,WN,1069,-10,-3,SAN,SMF,480,0
2007,12,4,2,1310,1430,WN,73,4,9,SMF,LAX,373,0
2007,12,5,3,1725,2115,WN,2014,136,148,HOU,BWI,1246,1
2007,12,5,3,1135,1500,WN,976,-20,0,MHT,MCO,1142,0
2007,12,5,3,845,1015,WN,1285,-4,4,SFO,LAS,414,0
2007,12,6,4,650,945,WN,81,-17,-5,BNA,PHL,675,0
2007,12,6,4,1135,1240,WN,891,-2,9,OAK,BUR,325,0
2007,12,6,4,655,755,WN,864,4,-2,OMA,LAS,1099,0
2007,12,6,4,1315,1335,WN,2360,91,93,PHX,LAX,370,1
2007,12,6,4,625,820,WN,3266,-13,-3,RDU,TPA,587,0
2007,12,6,4,1710,1810,WN,2377,6,-1,SLC,LAX,590,0
2007,12,7,5,1145,1250,WN,903,-11,-9,BWI,BUF,281,0
2007,12,7,5,1335,1615,WN,222,75,47,BWI,FLL,925,1
2007,12,7,5,1010,1110,WN,2362,-6,-5,FLL,TPA,197,0
2007,12,9,7,725,820,WN,758,-5,-2,FLL,TPA,197,0
2007,12,9,7,1300,2025,WN,380,1,-1,LAS,MCO,2039,0
2007,12,9,7,1425,1540,WN,985,0,2,ONT,OAK,361,0
2007,12,9,7,1545,1650,WN,1252,-1,2,SMF,BUR,358,0
2007,12,10,1,950,1105,WN,889,-2,-3,BWI,MHT,377,0
2007,12,10,1,1250,1355,WN,784,55,63,LAS,LAX,236,1
2007,12,10,1,1855,40,WN,3065,-17,-4,SAN,MDW,1728,0
2007,12,11,2,1355,1535,WN,298,-27,-4,BDL,BNA,852,0
2007,12,11,2,1540,1640,WN,44,13,-1,HRL,HOU,276,0
2007,12,11,2,1955,2055,WN,2809,-4,-1,LAX,LAS,236,0
2007,12,11,2,1000,1115,WN,184,-8,0,LAX,OAK,337,0
2007,12,12,3,2040,2320,WN,179,-7,-7,BNA,TPA,612,0
2007,12,12,3,1015,1115,WN,1413,-3,13,MCO,BNA,616,0
2007,12,12,3,830,840,WN,619,-8,0,PHX,LAS,256,0
2007,12,13,4,1550,1735,WN,2441,1,26,PDX,SJC,569,1
2007,12,14,5,1605,1705,WN,1940,28,25,DAL,SAT,248,1
2007,12,14,5,1725,1835,WN,187,4,11,ONT,SJC,333,0
2007,12,14,5,1525,1755,WN,3949,20,29,STL,DTW,440,1
2007,12,15,6,650,840,WN,96,-23,1,DEN,OAK,957,0
2007,12,15,6,1710,1820,WN,3665,33,29,MCI,OKC,313,1
2007,12,15,6,1125,1255,WN,530,-8,-1,RNO,PDX,444,0
2007,12,16,7,1855,2145,WN,580,117,123,ABQ,MCI,718,1
2007,12,16,7,1930,2250,WN,3829,83,94,MCI,BWI,967,1
2007,12,16,7,1600,1715,WN,1671,31,36,OAK,LAX,337,1
2007,12,17,1,1425,1530,WN,2357,-1,1,LAS,SAN,258,0
2007,12,17,1,1835,1940,WN,1076,3,-3,RDU,MDW,632,0
2007,12,18,2,1820,2035,WN,1192,14,12,HOU,OAK,1642,0
2007,12,18,2,1405,1610,WN,1916,11,17,MDW,DTW,229,1
2007,12,18,2,1035,1140,WN,2459,13,7,OAK,BUR,325,0
2007,12,18,2,1445,1555,WN,3517,13,19,RNO,LAS,345,1
2007,12,19,3,800,1030,WN,1683,-4,2,PHL,JAX,742,0
2007,12,19,3,1245,1355,WN,1236,4,15,PIT,PHL,267,0
2007,12,20,4,1015,1115,WN,3837,4,1,DAL,SAT,248,0
2007,12,20,4,905,1135,WN,23,-2,1,ELP,DAL,562,0
2007,12,20,4,1410,1530,WN,2380,12,6,FLL,BNA,793,0
2007,12,20,4,735,830,WN,467,23,17,MCO,MSY,550,1
2007,12,20,4,1100,1215,WN,2733,-5,-3,OAK,LAX,337,0
2007,12,20,4,635,750,WN,249,-5,1,SAN,LAS,258,0
2007,12,20,4,850,945,WN,2471,9,6,SEA,GEG,224,0
2007,12,21,5,2015,50,WN,2021,28,44,LAS,AUS,1090,1
2007,12,21,5,1620,1920,WN,1484,-1,0,MCO,PHX,1848,0
2007,12,21,5,2030,2145,WN,1075,228,229,ONT,OAK,361,1
2007,12,21,5,1140,1305,WN,970,21,21,SNA,SMF,404,1
2007,12,22,6,1735,1905,WN,54,40,41,JAX,HOU,816,1
2007,12,22,6,1900,2010,WN,2273,21,12,SAN,LAS,258,0
2007,12,22,6,640,730,WN,805,-8,0,TPA,PBI,174,0
2007,12,23,7,925,1055,WN,1188,-5,4,HOU,BHM,570,0
2007,12,23,7,1800,1910,WN,2441,-4,-2,SJC,LAX,308,0
2007,12,24,1,1405,1500,WN,564,-9,-3,SAT,DAL,248,0
2007,12,25,2,1040,1155,WN,1173,3,3,BUR,SMF,358,0
2007,12,25,2,1340,1445,WN,3659,1,3,GEG,PDX,279,0
2007,12,25,2,740,950,WN,953,-22,0,STL,HOU,687,0
2007,12,26,3,1120,1840,WN,170,3,6,LAS,RDU,2027,0
2007,12,26,3,1425,1630,WN,977,16,25,TPA,SDF,727,1
2007,12,27,4,605,840,WN,1488,17,-1,DEN,MCI,533,0
2007,12,27,4,1010,1230,WN,4,4,5,MCI,IND,451,0
2007,12,27,4,1225,2010,WN,505,2,12,SAN,BWI,2295,0
2007,12,28,5,1745,2050,WN,940,28,31,HOU,MCO,848,1
2007,12,29,6,1830,1910,WN,2991,38,59,BOI,LAS,520,1
2007,12,29,6,1545,1720,WN,591,-2,12,DAL,STL,546,0
2007,12,29,6,1035,1140,WN,2459,16,18,OAK,BUR,325,1
2007,12,29,6,2055,2240,WN,2528,27,33,SJC,PDX,569,1
2007,12,30,7,915,1305,WN,3413,39,20,MDW,RSW,1105,1
2007,12,30,7,830,1230,WN,401,-10,1,SLC,MDW,1258,0
2007,12,31,1,915,1025,WN,1982,-7,1,AUS,SAN,1164,0
2007,12,31,1,1120,1300,WN,3049,-7,-2,BWI,DTW,408,0
2007,12,31,1,1135,1415,WN,1231,-2,13,RNO,PHX,601,0
2007,12,31,1,1055,1645,WN,2172,6,-1,SEA,MDW,1733,0
2007,12,21,5,1845,2323,XE,32,1,6,ONT,OKC,1140,0
2007,12,30,7,935,1316,XE,60,-16,-8,TUS,OMA,1046,0
2007,12,3,1,850,1325,XE,409,50,6,SAN,OKC,1136,0
2007,12,13,4,1025,1136,XE,432,3,7,MRY,SAN,376,0
2007,12,3,1,820,1003,XE,511,-20,-4,MSY,AUS,445,0
2007,12,31,1,1250,1614,XE,1222,-15,17,ORD,EWR,719,1
2007,12,22,6,1140,1445,XE,1245,251,226,MDW,EWR,711,1
2007,12,11,2,1438,1610,XE,2332,104,74,BTV,EWR,266,1
2007,12,24,1,1205,1450,XE,2415,10,1,ORD,IAH,925,0
2007,12,7,5,520,749,XE,2431,-12,-6,ORF,IAH,1201,0
2007,12,2,7,1650,1820,XE,2450,-11,4,SDF,CLE,304,0
2007,12,16,7,1426,1529,XE,2460,1,-4,LFT,IAH,201,0
2007,12,31,1,1155,1328,XE,2498,7,-3,MOB,IAH,427,0
2007,12,13,4,1115,1312,XE,2513,-11,-6,PBI,IAH,956,0
2007,12,7,5,610,752,XE,2540,-5,-4,EWR,BNA,748,0
2007,12,5,3,1205,1437,XE,2598,17,1,BNA,CLE,448,0
2007,12,19,3,1630,1709,XE,2651,-5,1,CLE,BNA,448,0
2007,12,10,1,2030,2248,XE,2675,31,9,EWR,GSP,594,0
2007,12,12,3,1505,1617,XE,2718,8,20,EWR,PVD,160,1
2007,12,31,1,1125,1242,XE,2783,44,51,CLE,BWI,314,1
2007,12,25,2,1240,1435,XE,2911,-37,-15,RSW,IAH,861,0
2007,12,3,1,1300,1403,XE,2922,19,15,IAH,DAL,217,0
2007,12,24,1,915,1033,XE,2926,5,2,TYS,IAH,772,0
2007,12,11,2,1155,1432,XE,2932,-13,-6,STL,CLE,487,0
2007,12,27,4,1840,2004,XE,2961,119,134,SYR,CLE,317,1
2007,12,29,6,1035,1223,XE,3000,-7,0,EWR,CMH,462,0
2007,12,25,2,1600,1820,XE,3004,3,8,MKE,CLE,328,0
2007,12,18,2,915,1055,XE,3018,-12,-6,DTW,EWR,487,0
2007,12,26,3,725,922,XE,3095,5,3,IAH,PHX,1009,0
2007,12,6,4,740,845,XE,3124,-18,-10,IAH,BTR,253,0
